name_link,professor,phone,email,image,label
,,,,,
4,18,53,2,25,1
,,,,,
72,25,18,40,20,1
,,,,,
36,30,34,67,34,1
,,,,,
,,,,,
4,31,20,62,33,1
,,,,,
7,29,30,56,35,1
,,,,,
1,0,1,0,3,1
,,,,,
66,58,42,119,61,1
,,,,,
29,29,0,46,27,1
,,,,,
20,20,36,76,39,1
,,,,,
3,2,19,48,18,1
,,,,,
54,48,54,113,112,1
,,,,,
,,,,,
20,62,47,124,65,1
,,,,,
4,41,5,4,47,1
,,,,,
36,32,5,2,31,1
,,,,,
0,0,0,0,0,1
,,,,,
1,46,1,0,5,1
,,,,,
9,63,173,370,187,1
,,,,,
7,0,0,0,104,1
,,,,,
3,24,24,32,25,1
,,,,,
8,1,36,75,41,1
,,,,,
3,102,148,343,1,1
,,,,,
10,115,62,221,71,1
,,,,,
0,0,0,0,0,1
,,,,,
4,49,87,117,99,1
,,,,,
47,0,0,0,6,1
,,,,,
5,46,1,1,47,1
,,,,,
4,3,5,6,1,1
,,,,,
28,23,2,0,22,1
,,,,,
17,14,16,38,18,1
,,,,,
3,0,7,0,3,1
,,,,,
19,19,1,36,22,1
,,,,,
23,26,4,3,6,1
,,,,,
38,23,25,46,24,1
,,,,,
2,40,55,102,50,1
,,,,,
54,23,0,0,1,1
,,,,,
0,0,1,0,15,1
,,,,,
57,10,15,108,56,1
,,,,,
24,1,25,22,51,1
,,,,,
35,8,13,0,17,1
,,,,,
117,95,0,1,5,1
,,,,,
55,14,1,20,22,1
,,,,,
83,73,59,154,83,1
,,,,,
6,0,3,4,4,1
,,,,,
3,19,0,18,22,1
,,,,,
15,20,33,40,21,1
,,,,,
41,35,33,70,36,1
,,,,,
18,14,12,31,19,1
,,,,,
2,19,0,1,23,1
,,,,,
49,18,5,94,7,1
,,,,,
28,0,5,2,22,1
,,,,,
79,60,57,67,67,1
,,,,,
292,147,0,18,179,1
,,,,,
52,43,61,77,47,1
,,,,,
0,0,0,0,0,1
,,,,,
21,5,15,33,15,1
,,,,,
37,0,1,1,3,1
,,,,,
56,10,50,105,0,1
,,,,,
5,24,2,39,27,1
,,,,,
1,52,2,0,79,1
,,,,,
29,17,2,0,17,1
,,,,,
5,46,2,3,60,1
,,,,,
76,45,115,139,71,1
,,,,,
48,21,14,28,14,1
,,,,,
35,37,42,84,87,1
,,,,,
0,0,0,0,1,1
,,,,,
31,11,14,26,14,1
,,,,,
8,1,13,1,75,1
,,,,,
19,40,1,86,90,1
,,,,,
16,14,6,14,14,1
,,,,,
41,41,39,48,45,1
,,,,,
4,34,54,112,58,1
,,,,,
5,64,29,190,154,1
,,,,,
66,72,124,134,67,1
,,,,,
32,24,3,82,39,1
,,,,,
8,36,39,76,38,1
,,,,,
3,42,1,0,94,1
,,,,,
20,3,25,50,27,1
,,,,,
79,62,63,126,189,1
,,,,,
46,45,41,74,40,1
,,,,,
19,13,19,34,18,1
,,,,,
6,61,0,0,42,1
,,,,,
83,79,0,0,85,1
,,,,,
18,17,46,43,5,1
,,,,,
8,2,2,2,3,1
,,,,,
8,4,4,2,2,0
,,,,,
8,1,4,2,2,0
,,,,,
8,1,3,2,2,0
,,,,,
9,4,4,2,2,0
,,,,,
8,7,5,2,2,0
,,,,,
4,1,7,2,9,0
,,,,,
8,3,3,2,2,0
,,,,,
8,5,4,2,2,0
,,,,,
8,10,5,2,2,0
,,,,,
8,4,4,2,2,0
,,,,,
8,2,3,2,2,0
,,,,,
0,2,6,2,5,0
,,,,,
8,1,4,2,2,0
,,,,,
0,0,4,2,24,0
,,,,,
8,4,3,2,2,0
,,,,,
8,1,4,2,2,0
,,,,,
8,1,3,2,2,0
,,,,,
0,3,3,2,1,0
,,,,,
8,1,3,2,2,0
,,,,,
8,6,5,2,2,0
,,,,,
8,5,5,2,2,0
,,,,,
8,3,4,2,2,0
,,,,,
8,3,4,2,2,0
,,,,,
8,1,3,2,2,0
,,,,,
8,3,4,2,2,0
,,,,,
1,1,3,2,6,0
,,,,,
8,3,3,2,2,0
,,,,,
8,4,4,2,2,0
,,,,,
8,2,4,2,2,0
,,,,,
8,3,3,2,2,0
,,,,,
8,1,3,2,2,0
,,,,,
8,3,4,2,2,0
,,,,,
8,3,4,2,2,0
,,,,,
8,3,2,2,2,0
,,,,,
8,5,5,2,2,0
,,,,,
8,4,4,2,2,0
,,,,,
0,0,1,0,0,0
,,,,,
9,2,4,2,2,0
,,,,,
0,0,1,0,1,0
,,,,,
0,0,0,0,0,0
,,,,,
8,4,2,2,2,0
,,,,,
8,4,4,2,2,0
,,,,,
10,4,6,2,2,0
,,,,,
8,7,4,2,2,0
,,,,,
8,1,3,2,2,0
,,,,,
8,1,3,2,2,0
,,,,,
8,4,4,2,2,0
,,,,,
8,3,4,2,2,0
,,,,,
8,4,4,2,2,0
,,,,,
8,2,4,2,2,0
,,,,,
8,2,4,2,2,0
,,,,,
8,2,4,2,2,0
,,,,,
8,2,9,2,2,0
,,,,,
8,1,3,2,2,0
,,,,,
8,2,4,2,2,0
,,,,,
8,4,4,2,2,0
,,,,,
8,1,3,2,2,0
,,,,,
8,1,3,2,2,0
,,,,,
8,3,4,2,2,0
,,,,,
8,5,4,2,2,0
,,,,,
8,3,5,2,2,0
,,,,,
8,2,4,2,2,0
,,,,,
6,1,8,6,2,0
,,,,,
8,4,5,2,2,0
,,,,,
9,4,5,2,2,0
,,,,,
8,4,4,2,2,0
,,,,,
8,1,2,2,2,0
,,,,,
8,1,3,2,2,0
,,,,,
8,3,3,2,2,0
,,,,,
8,1,2,2,2,0
,,,,,
0,0,0,0,0,0
,,,,,
8,4,4,2,2,0
,,,,,
8,1,3,2,2,0
,,,,,
8,1,3,2,2,0
,,,,,
8,2,3,2,2,0
,,,,,
8,3,2,2,7,0
,,,,,
0,0,0,0,0,0
,,,,,
8,2,2,2,7,0
,,,,,
0,1,3,0,1,0
,,,,,
8,0,2,2,6,0
,,,,,
8,2,2,2,7,0
,,,,,
8,2,1,2,6,0
,,,,,
0,2,1,0,1,0
,,,,,
0,1,0,0,6,0
,,,,,
8,3,2,2,7,0
,,,,,
0,0,0,2,0,0
,,,,,
8,3,2,2,7,0
,,,,,
1,1,0,0,1,0
,,,,,
8,2,2,2,7,0
,,,,,
9,1,1,2,2,0
,,,,,
9,4,10,2,2,0
,,,,,
9,1,1,2,1,0
,,,,,
9,1,0,2,2,0
,,,,,
9,1,0,2,1,0
,,,,,
9,2,3,2,2,0
,,,,,
9,1,1,2,1,0
,,,,,
9,2,4,2,2,0
,,,,,
9,3,2,2,2,0
,,,,,
9,2,1,2,1,0
,,,,,
9,1,1,2,2,0
,,,,,
9,7,1,2,2,0
,,,,,
9,1,0,2,1,0
,,,,,
9,2,2,2,1,0
,,,,,
9,2,0,2,2,0
,,,,,
9,2,1,2,2,0
,,,,,
9,1,1,2,2,0
,,,,,
10,1,1,2,2,0
,,,,,
9,1,0,2,1,0
,,,,,
9,3,1,2,3,0
,,,,,
9,1,6,2,2,0
,,,,,
6,0,0,0,1,0
,,,,,
9,1,1,2,1,0
,,,,,
9,0,0,2,1,0
,,,,,
9,0,0,2,1,0
,,,,,
9,1,1,2,1,0
,,,,,
6,0,0,0,1,0
,,,,,
9,1,0,2,1,0
,,,,,
9,2,4,2,1,0
,,,,,
9,1,1,2,2,0
,,,,,
10,1,3,2,2,0
,,,,,
9,1,4,2,2,0
,,,,,
9,1,2,2,2,0
,,,,,
9,2,3,2,2,0
,,,,,
9,1,0,2,1,0
,,,,,
9,1,3,2,2,0
,,,,,
10,1,2,2,2,0
,,,,,
9,2,1,2,2,0
,,,,,
9,3,1,2,1,0
,,,,,
9,1,1,2,2,0
,,,,,
9,1,3,2,1,0
,,,,,
9,2,1,2,1,0
,,,,,
9,1,3,2,2,0
,,,,,
9,1,0,2,1,0
,,,,,
9,0,0,2,1,0
,,,,,
9,1,1,2,1,0
,,,,,
9,1,0,2,2,0
,,,,,
9,1,1,2,1,0
,,,,,
9,1,1,2,1,0
,,,,,
9,1,1,2,1,0
,,,,,
9,3,4,2,1,0
,,,,,
9,1,0,2,1,0
,,,,,
9,1,5,2,1,0
,,,,,
9,2,2,2,3,0
,,,,,
9,1,1,2,1,0
,,,,,
9,2,6,2,1,0
,,,,,
9,1,0,2,2,0
,,,,,
9,5,8,2,2,0
,,,,,
9,0,2,2,1,0
,,,,,
9,1,0,2,2,0
,,,,,
9,1,1,2,2,0
,,,,,
9,1,4,2,2,0
,,,,,
9,1,1,2,1,0
,,,,,
9,2,1,2,2,0
,,,,,
9,1,0,2,1,0
,,,,,
9,1,4,2,2,0
,,,,,
9,2,3,2,1,0
,,,,,
10,2,1,2,2,0
,,,,,
9,1,1,2,1,0
,,,,,
9,1,1,2,2,0
,,,,,
9,1,0,2,2,0
,,,,,
10,1,2,2,2,0
,,,,,
9,2,0,2,1,0
,,,,,
9,1,1,2,1,0
,,,,,
9,2,1,2,1,0
,,,,,
9,1,3,2,1,0
,,,,,
10,1,2,2,2,0
,,,,,
9,1,0,2,1,0
,,,,,
9,1,1,2,1,0
,,,,,
9,2,4,2,2,0
,,,,,
9,1,1,2,1,0
,,,,,
9,1,0,2,1,0
,,,,,
9,1,1,2,2,0
,,,,,
9,1,1,2,2,0
,,,,,
9,1,2,2,1,0
,,,,,
9,1,0,2,2,0
,,,,,
6,0,2,0,1,0
,,,,,
9,1,1,2,2,0
,,,,,
9,1,0,2,2,0
,,,,,
6,0,0,0,1,0
,,,,,
9,1,1,2,1,0
,,,,,
9,1,1,2,2,0
,,,,,
9,1,2,2,2,0
,,,,,
9,1,0,2,1,0
,,,,,
9,1,2,2,2,0
,,,,,
9,1,0,2,2,0
,,,,,
10,2,3,2,2,0
,,,,,
10,1,1,2,2,0
,,,,,
9,1,1,2,1,0
,,,,,
9,4,15,2,2,0
,,,,,
9,1,0,2,1,0
,,,,,
9,1,1,2,1,0
,,,,,
9,2,1,2,1,0
,,,,,
12,3,6,2,2,0
,,,,,
9,3,2,2,1,0
,,,,,
9,1,2,2,2,0
,,,,,
10,9,5,2,2,0
,,,,,
9,2,0,2,2,0
,,,,,
9,1,0,2,2,0
